Date,SpCond_uS_cm,HDO__Sat,,
2015-05-26T09:00:00Z,215.7,89,0,0
2015-05-26T09:15:00Z,215.2,88.9,0,0
2015-05-26T09:30:00Z,215.2,88.7,0,0
2015-05-26T09:45:00Z,215,88.5,0,0
2015-05-26T10:00:00Z,214.9,88.5,0,0
2015-05-26T10:15:00Z,214.7,88.4,0,0
2015-05-26T10:30:00Z,214.8,88.4,0,0
2015-05-26T10:45:00Z,214.6,88.4,0,0
2015-05-26T11:00:00Z,214.5,88.6,0,0
2015-05-26T11:15:00Z,214.5,88.7,0,0
2015-05-26T11:30:00Z,214.4,89,0,0
2015-05-26T11:45:00Z,214.3,89.6,0,0
2015-05-26T12:00:00Z,214.2,90.5,0,0
2015-05-26T12:15:00Z,214.1,91.1,0,0
2015-05-26T12:30:00Z,214.2,91.7,0,0
2015-05-26T12:45:00Z,214,92.5,0,0
2015-05-26T13:00:00Z,213.9,93.3,0,0
2015-05-26T13:15:00Z,213.8,94,0,0
2015-05-26T13:30:00Z,213.7,94.3,0,0
2015-05-26T13:45:00Z,213.6,94,0,0
2015-05-26T14:00:00Z,213.6,93.6,0,0
2015-05-26T14:15:00Z,213.4,93.7,0,0
2015-05-26T14:30:00Z,213.4,93.5,0,0
2015-05-26T14:45:00Z,213.4,93.4,0,0
2015-05-26T15:00:00Z,213.2,93.4,0,0
2015-05-26T15:15:00Z,213.3,93.9,0,0
2015-05-26T15:30:00Z,213,94.6,0,0
2015-05-26T15:45:00Z,212.8,95.7,0,0
2015-05-26T16:00:00Z,212.7,96.9,0,0
2015-05-26T16:15:00Z,212.7,97.2,0,0
2015-05-26T16:30:00Z,212.6,97.1,0,0
2015-05-26T16:45:00Z,212.6,97.5,0,0
2015-05-26T17:00:00Z,212.6,98.3,0,0
2015-05-26T17:15:00Z,212.4,99,0,0
2015-05-26T17:30:00Z,212.4,99.2,0,0
2015-05-26T17:45:00Z,212.2,99.3,0,0
2015-05-26T18:00:00Z,212.2,99.8,0,0
2015-05-26T18:15:00Z,212.2,100.5,0,0
2015-05-26T18:30:00Z,212,100.8,0,0
2015-05-26T18:45:00Z,212,100.8,0,0
2015-05-26T19:00:00Z,211.9,100.8,0,0
2015-05-26T19:15:00Z,211.9,101.3,0,0
2015-05-26T19:30:00Z,211.9,101.7,0,0
2015-05-26T19:45:00Z,211.8,101.8,0,0
2015-05-26T20:00:00Z,211.9,101.4,0,0
2015-05-26T20:15:00Z,212,101.5,0,0
2015-05-26T20:30:00Z,212.1,101.8,0,0
2015-05-26T20:45:00Z,212,101.6,0,0
2015-05-26T21:00:00Z,212,101.1,0,0
2015-05-26T21:15:00Z,212.1,100.8,0,0
2015-05-26T21:30:00Z,212,100.7,0,0
2015-05-26T21:45:00Z,211.9,100.8,0,0
2015-05-26T22:00:00Z,212,100.9,0,0
2015-05-26T22:15:00Z,211.9,101,0,0
2015-05-26T22:30:00Z,212,101.1,0,0
2015-05-26T22:45:00Z,212,100.9,0,0
2015-05-26T23:00:00Z,212.2,100.4,0,0
2015-05-26T23:15:00Z,212.3,99.6,0,0
2015-05-26T23:30:00Z,212.5,98.7,0,0
2015-05-26T23:45:00Z,212.6,98,0,0
2015-05-27T00:00:00Z,212.8,97.5,0,0
2015-05-27T00:15:00Z,212.9,97,0,0
2015-05-27T00:30:00Z,213,96.5,0,0
2015-05-27T00:45:00Z,213.2,96.1,0,0
2015-05-27T01:00:00Z,213.3,95.8,0,0
2015-05-27T01:15:00Z,213.4,95.4,0,0
2015-05-27T01:30:00Z,213.4,95.2,0,0
2015-05-27T01:45:00Z,213.6,94.9,0,0
2015-05-27T02:00:00Z,213.6,94.7,0,0
2015-05-27T02:15:00Z,213.8,94.5,0,0
2015-05-27T02:30:00Z,212.6,94.2,0,0
2015-05-27T02:45:00Z,213.9,94,0,0
2015-05-27T03:00:00Z,214.1,93.7,0,0
2015-05-27T03:15:00Z,214.1,93.5,0,0
2015-05-27T03:30:00Z,214.2,93.3,0,0
2015-05-27T03:45:00Z,214.4,93,0,0
2015-05-27T04:00:00Z,214.4,92.8,0,0
2015-05-27T04:15:00Z,214.7,92.6,0,0
2015-05-27T04:30:00Z,214.7,92.4,0,0
2015-05-27T04:45:00Z,214.7,92.2,0,0
2015-05-27T05:00:00Z,214.8,92,0,0
2015-05-27T05:15:00Z,214.9,91.8,0,0
2015-05-27T05:30:00Z,215.1,91.6,0,0
2015-05-27T05:45:00Z,215.2,91.4,0,0
2015-05-27T06:00:00Z,215.2,91.2,0,0
2015-05-27T06:15:00Z,215.3,91,0,0
2015-05-27T06:30:00Z,215.4,90.9,0,0
2015-05-27T06:45:00Z,215.5,90.7,0,0
2015-05-27T07:00:00Z,215.6,90.5,0,0
2015-05-27T07:15:00Z,215.7,90.3,0,0
2015-05-27T07:30:00Z,215.8,90.1,0,0
2015-05-27T07:45:00Z,215.8,90,0,0
2015-05-27T08:00:00Z,215.9,89.8,0,0
2015-05-27T08:15:00Z,215.9,89.6,0,0
2015-05-27T08:30:00Z,215.9,89.4,0,0
2015-05-27T08:45:00Z,216.1,89.2,0,0
2015-05-27T09:00:00Z,216,89,0,0
2015-05-27T09:15:00Z,216.2,88.8,0,0
2015-05-27T09:30:00Z,216.1,88.6,0,0
2015-05-27T09:45:00Z,216.1,88.5,0,0
2015-05-27T10:00:00Z,216.1,88.7,0,0
2015-05-27T10:15:00Z,216,88.9,0,0
2015-05-27T10:30:00Z,216,89.1,0,0
2015-05-27T10:45:00Z,215.9,89.2,0,0
2015-05-27T11:00:00Z,215.9,89.5,0,0
2015-05-27T11:15:00Z,215.8,89.9,0,0
2015-05-27T11:30:00Z,215.9,90.3,0,0
2015-05-27T11:45:00Z,215.6,90.7,0,0
2015-05-27T12:00:00Z,215.6,91.4,0,0
2015-05-27T12:15:00Z,215.5,91.9,0,0
2015-05-27T12:30:00Z,215.3,92.2,0,0
2015-05-27T12:45:00Z,215.4,92.3,0,0
2015-05-27T13:00:00Z,215.5,92.6,0,0
2015-05-27T13:15:00Z,215.4,93.1,0,0
2015-05-27T13:30:00Z,215.5,93.9,0,0
2015-05-27T13:45:00Z,215.7,94.7,0,0
2015-05-27T14:00:00Z,215.2,95.2,0,0
2015-05-27T14:15:00Z,215.1,95.8,0,0
2015-05-27T14:30:00Z,215.1,96.5,0,0
2015-05-27T14:45:00Z,215.1,96.9,0,0
2015-05-27T15:00:00Z,215.1,97.5,0,0
2015-05-27T15:15:00Z,215.1,97.8,0,0
2015-05-27T15:30:00Z,215.1,98.3,0,0
2015-05-27T15:45:00Z,215.2,98.9,0,0
2015-05-27T16:00:00Z,215.2,99.2,0,0
2015-05-27T16:15:00Z,215.2,99.2,0,0
2015-05-27T16:30:00Z,215.6,99.4,0,0
2015-05-27T16:45:00Z,215.7,99.9,0,0
2015-05-27T17:00:00Z,215.6,100.1,0,0
2015-05-27T17:15:00Z,215.9,100,0,0
2015-05-27T17:30:00Z,215.7,100.1,0,0
2015-05-27T17:45:00Z,215.7,100.9,0,0
2015-05-27T18:00:00Z,215.8,101.6,0,0
2015-05-27T18:15:00Z,215.9,102.1,0,0
2015-05-27T18:30:00Z,216,102.4,0,0
2015-05-27T18:45:00Z,215.9,102.8,0,0
2015-05-27T19:00:00Z,216.1,103.1,0,0
2015-05-27T19:15:00Z,216.4,103.4,0,0
2015-05-27T19:30:00Z,216.4,103.8,0,0
2015-05-27T19:45:00Z,216.5,103.8,0,0
2015-05-27T20:00:00Z,216.4,103.8,0,0
2015-05-27T20:15:00Z,216.5,103.6,0,0
2015-05-27T20:30:00Z,216.5,104.4,0,0
2015-05-27T20:45:00Z,216.4,105,0,0
2015-05-27T21:00:00Z,216.1,105.1,0,0
2015-05-27T21:15:00Z,216.2,104.6,0,0
2015-05-27T21:30:00Z,216.2,104.2,0,0
2015-05-27T21:45:00Z,216.3,104.1,0,0
2015-05-27T22:00:00Z,216.3,103.3,0,0
2015-05-27T22:15:00Z,216.5,102.2,0,0
2015-05-27T22:30:00Z,217.7,101.4,0,0
2015-05-27T22:45:00Z,217.3,100.7,0,0
2015-05-27T23:00:00Z,217.4,100.4,0,0
2015-05-27T23:15:00Z,217.3,100.1,0,0
2015-05-27T23:30:00Z,217.3,99.8,0,0
2015-05-27T23:45:00Z,217.1,99.3,0,0
2015-05-28T00:00:00Z,217.3,98.6,0,0
2015-05-28T00:15:00Z,216.6,97.9,0,0
2015-05-28T00:30:00Z,215,96.9,0,0
2015-05-28T00:45:00Z,213.2,96.6,0,0
2015-05-28T01:00:00Z,213.8,96.3,0,0
2015-05-28T01:15:00Z,214.5,96,0,0
2015-05-28T01:30:00Z,215.3,95.7,0,0
2015-05-28T01:45:00Z,215.4,95.3,0,0
2015-05-28T02:00:00Z,215.1,94.9,0,0
2015-05-28T02:15:00Z,215,94.4,0,0
2015-05-28T02:30:00Z,214.8,94.1,0,0
2015-05-28T02:45:00Z,214.8,93.7,0,0
2015-05-28T03:00:00Z,214.6,93.2,0,0
2015-05-28T03:15:00Z,214.4,92.8,0,0
2015-05-28T03:30:00Z,214.1,92.3,0,0
2015-05-28T03:45:00Z,214.1,91.9,0,0
2015-05-28T04:00:00Z,213.7,91.6,0,0
2015-05-28T04:15:00Z,213.5,91.3,0,0
2015-05-28T04:30:00Z,213.4,90.9,0,0
2015-05-28T04:45:00Z,213.4,90.6,0,0
2015-05-28T05:00:00Z,213.6,90.3,0,0
2015-05-28T05:15:00Z,213.7,90,0,0
2015-05-28T05:30:00Z,213.8,89.7,0,0
2015-05-28T05:45:00Z,213.7,89.4,0,0
2015-05-28T06:00:00Z,213.8,89.1,0,0
2015-05-28T06:15:00Z,213.8,88.9,0,0
2015-05-28T06:30:00Z,213.8,88.7,0,0
2015-05-28T06:45:00Z,213.9,88.4,0,0
2015-05-28T07:00:00Z,213.8,88.2,0,0
2015-05-28T07:15:00Z,213.8,87.9,0,0
2015-05-28T07:30:00Z,213.9,87.6,0,0
2015-05-28T07:45:00Z,213.8,87.3,0,0
2015-05-28T08:00:00Z,214,87,0,0
2015-05-28T08:15:00Z,213.9,86.7,0,0
2015-05-28T08:30:00Z,214,86.4,0,0
2015-05-28T08:45:00Z,213.8,86,0,0
2015-05-28T09:00:00Z,213.8,85.8,0,0
2015-05-28T09:15:00Z,213.8,85.5,0,0
2015-05-28T09:30:00Z,213.6,85.2,0,0
2015-05-28T09:45:00Z,213.6,85,0,0
2015-05-28T10:00:00Z,213.6,84.8,0,0
2015-05-28T10:15:00Z,213.7,84.7,0,0
2015-05-28T10:30:00Z,213.6,84.8,0,0
2015-05-28T10:45:00Z,213.4,84.7,0,0
2015-05-28T11:00:00Z,213.3,84.8,0,0
2015-05-28T11:15:00Z,213.3,84.9,0,0
2015-05-28T11:30:00Z,213.3,84.8,0,0
2015-05-28T11:45:00Z,213.2,84.9,0,0
2015-05-28T12:00:00Z,213.1,85,0,0
2015-05-28T12:15:00Z,213.1,85.2,0,0
2015-05-28T12:30:00Z,213.1,85.3,0,0
2015-05-28T12:45:00Z,213,85.8,0,0
2015-05-28T13:00:00Z,213.2,86.4,0,0
2015-05-28T13:15:00Z,213.1,87.4,0,0
2015-05-28T13:30:00Z,213.3,87.6,0,0
2015-05-28T13:45:00Z,213.1,87.7,0,0
2015-05-28T14:00:00Z,213.1,88,0,0
2015-05-28T14:15:00Z,213.4,88.6,0,0
2015-05-28T14:30:00Z,213.8,88.7,0,0
2015-05-28T14:45:00Z,214,88.9,0,0
2015-05-28T15:00:00Z,214.4,89.6,0,0
2015-05-28T15:15:00Z,213.8,89.8,0,0
2015-05-28T15:30:00Z,214.4,90.1,0,0
2015-05-28T15:45:00Z,214.3,90.6,0,0
2015-05-28T16:00:00Z,214.4,91.3,0,0
2015-05-28T16:15:00Z,214.3,91.3,0,0
2015-05-28T16:30:00Z,214.3,91.5,0,0
2015-05-28T16:45:00Z,214.5,92.3,0,0
2015-05-28T17:00:00Z,214.8,92.7,0,0
2015-05-28T17:15:00Z,214.7,93,0,0
2015-05-28T17:30:00Z,214.7,93.6,0,0
2015-05-28T17:45:00Z,214.7,94.1,0,0
2015-05-28T18:00:00Z,215,94.3,0,0
2015-05-28T18:15:00Z,215.1,94.7,0,0
2015-05-28T18:30:00Z,215.2,95,0,0
2015-05-28T18:45:00Z,215.1,95.4,0,0
2015-05-28T19:00:00Z,215.2,95.9,0,0
2015-05-28T19:15:00Z,215.4,96,0,0
2015-05-28T19:30:00Z,215.3,95.7,0,0
2015-05-28T19:45:00Z,215.5,95.9,0,0
2015-05-28T20:00:00Z,215.5,95.3,0,0
2015-05-28T20:15:00Z,215.5,94.9,0,0
2015-05-28T20:30:00Z,215.6,95.1,0,0
2015-05-28T20:45:00Z,215.6,95.9,0,0
2015-05-28T21:00:00Z,215.5,96.4,0,0
2015-05-28T21:15:00Z,215.8,95.5,0,0
2015-05-28T21:30:00Z,215.9,94.3,0,0
2015-05-28T21:45:00Z,216,93.8,0,0
2015-05-28T22:00:00Z,216,94.2,0,0
2015-05-28T22:15:00Z,216,95,0,0
2015-05-28T22:30:00Z,216,95.2,0,0
2015-05-28T22:45:00Z,216.1,94.9,0,0
2015-05-28T23:00:00Z,217.1,94.6,0,0
2015-05-28T23:15:00Z,217.5,94.3,0,0
2015-05-28T23:30:00Z,217.4,94.1,0,0
2015-05-28T23:45:00Z,217.7,93.5,0,0
2015-05-29T00:00:00Z,217.9,92.8,0,0
2015-05-29T00:15:00Z,218,92.2,0,0
2015-05-29T00:30:00Z,218.2,91.6,0,0
2015-05-29T00:45:00Z,218.5,91.2,0,0
2015-05-29T01:00:00Z,218.6,90.8,0,0
2015-05-29T01:15:00Z,218.7,90.6,0,0
2015-05-29T01:30:00Z,218.9,90.4,0,0
2015-05-29T01:45:00Z,219.1,90.1,0,0
2015-05-29T02:00:00Z,219,90,0,0
2015-05-29T02:15:00Z,218.9,89.8,0,0
2015-05-29T02:30:00Z,219.2,89.5,0,0
2015-05-29T02:45:00Z,219.2,89.3,0,0
2015-05-29T03:00:00Z,219.4,89.1,0,0
2015-05-29T03:15:00Z,219.4,88.9,0,0
2015-05-29T03:30:00Z,219.5,88.7,0,0
2015-05-29T03:45:00Z,219.5,88.5,0,0
2015-05-29T04:00:00Z,219.6,88.3,0,0
2015-05-29T04:15:00Z,219.6,88,0,0
2015-05-29T04:30:00Z,219.4,87.8,0,0
2015-05-29T04:45:00Z,219.6,87.6,0,0
2015-05-29T05:00:00Z,219.8,87.3,0,0
2015-05-29T05:15:00Z,219.6,87,0,0
2015-05-29T05:30:00Z,219.8,86.8,0,0
2015-05-29T05:45:00Z,219.7,86.5,0,0
2015-05-29T06:00:00Z,219.5,86.3,0,0
2015-05-29T06:15:00Z,219.8,85.9,0,0
2015-05-29T06:30:00Z,219.6,85.7,0,0
2015-05-29T06:45:00Z,219.5,85.5,0,0
2015-05-29T07:00:00Z,219.6,85.1,0,0
2015-05-29T07:15:00Z,219.4,84.9,0,0
2015-05-29T07:30:00Z,219.2,84.7,0,0
2015-05-29T07:45:00Z,219.1,84.4,0,0
2015-05-29T08:00:00Z,219.1,84.2,0,0
2015-05-29T08:15:00Z,219.1,84,0,0
2015-05-29T08:30:00Z,218.7,83.8,0,0
2015-05-29T08:45:00Z,218.7,83.5,0,0
2015-05-29T09:00:00Z,218.6,83.4,0,0
2015-05-29T09:15:00Z,218.5,83.2,0,0
2015-05-29T09:30:00Z,218.6,82.9,0,0
2015-05-29T09:45:00Z,218.4,82.9,0,0
2015-05-29T10:00:00Z,218.4,82.8,0,0
2015-05-29T10:15:00Z,218.1,82.7,0,0
2015-05-29T10:30:00Z,217.8,82.7,0,0
2015-05-29T10:45:00Z,217.8,82.5,0,0
2015-05-29T11:00:00Z,217.7,82.5,0,0
2015-05-29T11:15:00Z,217.4,82.6,0,0
2015-05-29T11:30:00Z,217.3,82.9,0,0
2015-05-29T11:45:00Z,217.1,83.3,0,0
2015-05-29T12:00:00Z,217.3,84.3,0,0
2015-05-29T12:15:00Z,217.2,84.9,0,0
2015-05-29T12:30:00Z,217,85.5,0,0
2015-05-29T12:45:00Z,216.8,86.2,0,0
2015-05-29T13:00:00Z,216.9,86.8,0,0
2015-05-29T13:15:00Z,216.7,87.5,0,0
2015-05-29T13:30:00Z,216.8,88.1,0,0
2015-05-29T13:45:00Z,216.8,88.6,0,0
2015-05-29T14:00:00Z,216.8,89.1,0,0
2015-05-29T14:15:00Z,217.1,89.6,0,0
2015-05-29T14:30:00Z,216.9,90.1,0,0
2015-05-29T14:45:00Z,217.1,90.5,0,0
2015-05-29T15:00:00Z,217.1,91,0,0
2015-05-29T15:15:00Z,217,91.5,0,0
2015-05-29T15:30:00Z,217.2,91.9,0,0
2015-05-29T15:45:00Z,217.4,92.2,0,0
2015-05-29T16:00:00Z,217.4,92.8,0,0
2015-05-29T16:15:00Z,217.6,93.3,0,0
2015-05-29T16:30:00Z,217.8,93.5,0,0
2015-05-29T16:45:00Z,217.9,94,0,0
2015-05-29T17:00:00Z,217.9,94.5,0,0
2015-05-29T17:15:00Z,217.9,95.2,0,0
2015-05-29T17:30:00Z,218,95.7,0,0
2015-05-29T17:45:00Z,218.1,96.2,0,0
2015-05-29T18:00:00Z,218.1,96.4,0,0
2015-05-29T18:15:00Z,217.6,96.7,0,0
2015-05-29T18:30:00Z,217.7,97.2,0,0
2015-05-29T18:45:00Z,218,97.5,0,0
2015-05-29T19:00:00Z,218,97.8,0,0
2015-05-29T19:15:00Z,217.9,98,0,0
2015-05-29T19:30:00Z,217.9,98.1,0,0
2015-05-29T19:45:00Z,218,98.3,0,0
2015-05-29T20:00:00Z,218.1,98.4,0,0
2015-05-29T20:15:00Z,217.9,98.5,0,0
2015-05-29T20:30:00Z,217.8,98.6,0,0
2015-05-29T20:45:00Z,218.1,98.7,0,0
2015-05-29T21:00:00Z,218,98.7,0,0
2015-05-29T21:15:00Z,218,98.7,0,0
2015-05-29T21:30:00Z,217.7,98.5,0,0
2015-05-29T21:45:00Z,217.6,98.1,0,0
2015-05-29T22:00:00Z,217.7,97.8,0,0
2015-05-29T22:15:00Z,217.9,97.5,0,0
2015-05-29T22:30:00Z,217.7,97.5,0,0
2015-05-29T22:45:00Z,218,97.4,0,0
2015-05-29T23:00:00Z,218.2,96.9,0,0
2015-05-29T23:15:00Z,218.3,96.5,0,0
2015-05-29T23:30:00Z,218.1,95.8,0,0
2015-05-29T23:45:00Z,218.6,95.1,0,0
2015-05-30T00:00:00Z,218.9,94.4,0,0
2015-05-30T00:15:00Z,219.1,93.8,0,0
2015-05-30T00:30:00Z,219.2,93.1,0,0
2015-05-30T00:45:00Z,219.2,92.6,0,0
2015-05-30T01:00:00Z,220,92.2,0,0
2015-05-30T01:15:00Z,220.1,91.8,0,0
2015-05-30T01:30:00Z,220.3,91.4,0,0
2015-05-30T01:45:00Z,220.4,91.1,0,0
2015-05-30T02:00:00Z,220.6,90.7,0,0
2015-05-30T02:15:00Z,220.7,90.4,0,0
2015-05-30T02:30:00Z,220.7,90.1,0,0
2015-05-30T02:45:00Z,221.1,89.9,0,0
2015-05-30T03:00:00Z,220.8,89.4,0,0
2015-05-30T03:15:00Z,221,89.2,0,0
2015-05-30T03:30:00Z,221.1,88.9,0,0
2015-05-30T03:45:00Z,221.2,88.6,0,0
2015-05-30T04:00:00Z,221.2,88.2,0,0
2015-05-30T04:15:00Z,221.4,88,0,0
2015-05-30T04:30:00Z,221.3,87.8,0,0
2015-05-30T04:45:00Z,221.3,87.5,0,0
2015-05-30T05:00:00Z,221.3,87.3,0,0
2015-05-30T05:15:00Z,221.2,87,0,0
2015-05-30T05:30:00Z,221.1,86.8,0,0
2015-05-30T05:45:00Z,221,86.4,0,0
2015-05-30T06:00:00Z,221,86.2,0,0
2015-05-30T06:15:00Z,221.2,86,0,0
2015-05-30T06:30:00Z,221.1,85.7,0,0
2015-05-30T06:45:00Z,221.1,85.5,0,0
2015-05-30T07:00:00Z,221.1,85.4,0,0
2015-05-30T07:15:00Z,221.1,85.1,0,0
2015-05-30T07:30:00Z,221,84.9,0,0
2015-05-30T07:45:00Z,220.7,84.6,0,0
2015-05-30T08:00:00Z,220.7,84.5,0,0
2015-05-30T08:15:00Z,220.5,84.3,0,0
2015-05-30T08:30:00Z,220.4,84.1,0,0
2015-05-30T08:45:00Z,220.1,83.8,0,0
2015-05-30T09:00:00Z,220,83.6,0,0
2015-05-30T09:15:00Z,219.9,83.5,0,0
2015-05-30T09:30:00Z,219.7,83.2,0,0
2015-05-30T09:45:00Z,219.7,83.1,0,0
2015-05-30T10:00:00Z,219.6,83,0,0
2015-05-30T10:15:00Z,219.5,83.2,0,0
2015-05-30T10:30:00Z,219.4,83.3,0,0
2015-05-30T10:45:00Z,219.3,83.5,0,0
2015-05-30T11:00:00Z,219.3,83.8,0,0
2015-05-30T11:15:00Z,219.2,84.1,0,0
2015-05-30T11:30:00Z,219.1,84.3,0,0
2015-05-30T11:45:00Z,219,84.7,0,0
2015-05-30T12:00:00Z,219,85.5,0,0
2015-05-30T12:15:00Z,219,86.1,0,0
2015-05-30T12:30:00Z,219,86.7,0,0
2015-05-30T12:45:00Z,219,87.2,0,0
2015-05-30T13:00:00Z,218.8,87.7,0,0
2015-05-30T13:15:00Z,218.9,87.7,0,0
2015-05-30T13:30:00Z,218.9,87.9,0,0
2015-05-30T13:45:00Z,218.8,88.7,0,0
2015-05-30T14:00:00Z,218.9,89.6,0,0
2015-05-30T14:15:00Z,218.9,90.6,0,0
2015-05-30T14:30:00Z,218.9,91,0,0
2015-05-30T14:45:00Z,218.5,91.8,0,0
2015-05-30T15:00:00Z,218.5,92.1,0,0
2015-05-30T15:15:00Z,218.6,92.6,0,0
2015-05-30T15:30:00Z,219.2,93.1,0,0
2015-05-30T15:45:00Z,218.9,93.4,0,0
2015-05-30T16:00:00Z,218.8,94.3,0,0
2015-05-30T16:15:00Z,218.8,94.6,0,0
2015-05-30T16:30:00Z,219,95.5,0,0
2015-05-30T16:45:00Z,218.9,96.3,0,0
2015-05-30T17:00:00Z,219,96.1,0,0
2015-05-30T17:15:00Z,219.2,95.7,0,0
2015-05-30T17:30:00Z,218.9,95.7,0,0
2015-05-30T17:45:00Z,219.1,95.9,0,0
2015-05-30T18:00:00Z,219.3,96.9,0,0
2015-05-30T18:15:00Z,219.3,97.7,0,0
2015-05-30T18:30:00Z,219.5,98.1,0,0
2015-05-30T18:45:00Z,219.3,98.5,0,0
2015-05-30T19:00:00Z,219.3,98.5,0,0
2015-05-30T19:15:00Z,219.5,98.4,0,0
2015-05-30T19:30:00Z,219.9,98.4,0,0
2015-05-30T19:45:00Z,219.7,98.2,0,0
2015-05-30T20:00:00Z,219.5,99.1,0,0
2015-05-30T20:15:00Z,219.6,99.3,0,0
2015-05-30T20:30:00Z,219.6,99.8,0,0
2015-05-30T20:45:00Z,219.7,99.9,0,0
2015-05-30T21:00:00Z,219.7,99.5,0,0
2015-05-30T21:15:00Z,219.8,99.5,0,0
2015-05-30T21:30:00Z,219.8,99.3,0,0
2015-05-30T21:45:00Z,219.9,99.4,0,0
2015-05-30T22:00:00Z,219.9,99.4,0,0
2015-05-30T22:15:00Z,220,99.3,0,0
2015-05-30T22:30:00Z,219.9,98.9,0,0
2015-05-30T22:45:00Z,220,98.4,0,0
2015-05-30T23:00:00Z,220.1,97.8,0,0
2015-05-30T23:15:00Z,220.2,97.5,0,0
2015-05-30T23:30:00Z,220,97,0,0
2015-05-30T23:45:00Z,220.2,96.5,0,0
2015-05-31T00:00:00Z,220,95.9,0,0
2015-05-31T00:15:00Z,220.1,95.4,0,0
2015-05-31T00:30:00Z,220.1,94.8,0,0
2015-05-31T00:45:00Z,220.1,94.3,0,0
2015-05-31T01:00:00Z,220.1,93.9,0,0
2015-05-31T01:15:00Z,220.1,93.5,0,0
2015-05-31T01:30:00Z,220.1,93.1,0,0
2015-05-31T01:45:00Z,220.1,92.7,0,0
2015-05-31T02:00:00Z,220.3,92.4,0,0
2015-05-31T02:15:00Z,220.3,91.9,0,0
2015-05-31T02:30:00Z,220.3,91.7,0,0
2015-05-31T02:45:00Z,220.4,91.3,0,0
2015-05-31T03:00:00Z,220.5,90.9,0,0
2015-05-31T03:15:00Z,220.6,90.6,0,0
2015-05-31T03:30:00Z,220.8,90.2,0,0
2015-05-31T03:45:00Z,220.8,89.8,0,0
2015-05-31T04:00:00Z,221,89.5,0,0
2015-05-31T04:15:00Z,221,89.2,0,0
2015-05-31T04:30:00Z,221.2,88.9,0,0
2015-05-31T04:45:00Z,221.4,88.5,0,0
2015-05-31T05:00:00Z,221.3,88.2,0,0
2015-05-31T05:15:00Z,221.5,87.9,0,0
2015-05-31T05:30:00Z,221.6,87.5,0,0
2015-05-31T05:45:00Z,221.6,87.2,0,0
2015-05-31T06:00:00Z,221.7,86.9,0,0
2015-05-31T06:15:00Z,221.7,86.7,0,0
2015-05-31T06:30:00Z,221.3,86.3,0,0
2015-05-31T06:45:00Z,221.8,86,0,0
2015-05-31T07:00:00Z,210.7,85.8,0,0
2015-05-31T07:15:00Z,221.8,85.6,0,0
2015-05-31T07:30:00Z,221.9,85.2,0,0
2015-05-31T07:45:00Z,221.9,85,0,0
2015-05-31T08:00:00Z,221.9,84.7,0,0
2015-05-31T08:15:00Z,221.8,84.5,0,0
2015-05-31T08:30:00Z,221.9,84.2,0,0
2015-05-31T08:45:00Z,221.9,83.9,0,0
2015-05-31T09:00:00Z,222,83.6,0,0
2015-05-31T09:15:00Z,222,83.4,0,0
2015-05-31T09:30:00Z,222.1,83.2,0,0
2015-05-31T09:45:00Z,222.1,83,0,0
2015-05-31T10:00:00Z,222.1,82.8,0,0
2015-05-31T10:15:00Z,222.2,82.8,0,0
2015-05-31T10:30:00Z,222.2,82.7,0,0
2015-05-31T10:45:00Z,222.2,82.8,0,0
2015-05-31T11:00:00Z,222.3,82.9,0,0
2015-05-31T11:15:00Z,222.3,83.1,0,0
2015-05-31T11:30:00Z,222.4,83.2,0,0
2015-05-31T11:45:00Z,222.5,83.4,0,0
2015-05-31T12:00:00Z,222.6,83.8,0,0
2015-05-31T12:15:00Z,222.6,84.1,0,0
2015-05-31T12:30:00Z,222.7,84.4,0,0
2015-05-31T12:45:00Z,222.8,84.1,0,0
2015-05-31T13:00:00Z,222.9,83.5,0,0
2015-05-31T13:15:00Z,223.1,82.5,0,0
2015-05-31T13:30:00Z,223.1,82.3,0,0
2015-05-31T13:45:00Z,223.4,82.2,0,0
2015-05-31T14:00:00Z,223.4,82.1,0,0
2015-05-31T14:15:00Z,223.5,82.3,0,0
2015-05-31T14:30:00Z,223.6,83.1,0,0
2015-05-31T14:45:00Z,223.8,84,0,0
2015-05-31T15:00:00Z,223.7,84.9,0,0
2015-05-31T15:15:00Z,223.8,85.8,0,0
2015-05-31T15:30:00Z,223.9,87,0,0
2015-05-31T15:45:00Z,223.9,88.2,0,0
2015-05-31T16:00:00Z,224.1,88.1,0,0
2015-05-31T16:15:00Z,224.1,88,0,0
2015-05-31T16:30:00Z,224.4,87.7,0,0
2015-05-31T16:45:00Z,224.4,87.7,0,0
2015-05-31T17:00:00Z,224.4,88,0,0
2015-05-31T17:15:00Z,224.5,88.3,0,0
2015-05-31T17:30:00Z,224.6,88.7,0,0
2015-05-31T17:45:00Z,224.7,90,0,0
2015-05-31T18:00:00Z,224.5,91.3,0,0
2015-05-31T18:15:00Z,224.6,91.8,0,0
2015-05-31T18:30:00Z,224.8,90.8,0,0
2015-05-31T18:45:00Z,224.8,88.3,0,0
2015-05-31T19:00:00Z,224.7,86.6,0,0
2015-05-31T19:15:00Z,224.8,85.8,0,0
2015-05-31T19:30:00Z,224.8,85.8,0,0
2015-05-31T19:45:00Z,224.7,85.9,0,0
2015-05-31T20:00:00Z,224.6,86.2,0,0
