Date,CDOM_ug_l,TurbDig_NTU,,
2015-05-26T07:30:00Z,62.46,5.5,0,0
2015-05-26T07:45:00Z,62.52,5.4,0,0
2015-05-26T08:00:00Z,62.55,5.8,0,0
2015-05-26T08:15:00Z,62.79,5.6,0,0
2015-05-26T08:30:00Z,62.83,5.6,0,0
2015-05-26T08:45:00Z,62.67,5.5,0,0
2015-05-26T09:00:00Z,62.83,5.4,0,0
2015-05-26T09:15:00Z,62.83,5.5,0,0
2015-05-26T09:30:00Z,63.06,5.8,0,0
2015-05-26T09:45:00Z,63.08,5.4,0,0
2015-05-26T10:00:00Z,63.1,5.5,0,0
2015-05-26T10:15:00Z,63.19,5.6,0,0
2015-05-26T10:30:00Z,63.16,7.6,0,0
2015-05-26T10:45:00Z,63.28,5.3,0,0
2015-05-26T11:00:00Z,62.92,5.5,0,0
2015-05-26T11:15:00Z,62.97,6.2,0,0
2015-05-26T11:30:00Z,62.97,5.5,0,0
2015-05-26T11:45:00Z,63.01,5.7,0,0
2015-05-26T12:00:00Z,62.62,24.3,0,0
2015-05-26T12:15:00Z,62.48,7.6,0,0
2015-05-26T12:30:00Z,62.55,6.1,0,0
2015-05-26T12:45:00Z,62.3,5.5,0,0
2015-05-26T13:00:00Z,61.78,5.3,0,0
2015-05-26T13:15:00Z,61.92,5.7,0,0
2015-05-26T13:30:00Z,61.98,7.7,0,0
2015-05-26T13:45:00Z,62.29,5.9,0,0
2015-05-26T14:00:00Z,62.11,5.5,0,0
2015-05-26T14:15:00Z,62.16,5.5,0,0
2015-05-26T14:30:00Z,62.43,6.5,0,0
2015-05-26T14:45:00Z,62.27,5.5,0,0
2015-05-26T15:00:00Z,62.36,6.4,0,0
2015-05-26T15:15:00Z,62.14,6.2,0,0
2015-05-26T15:30:00Z,61.66,5.9,0,0
2015-05-26T15:45:00Z,61.34,6.1,0,0
2015-05-26T16:00:00Z,61.09,5.1,0,0
2015-05-26T16:15:00Z,61.19,7.6,0,0
2015-05-26T16:30:00Z,61.24,6.4,0,0
2015-05-26T16:45:00Z,60.96,5.5,0,0
2015-05-26T17:00:00Z,60.66,6,0,0
2015-05-26T17:15:00Z,60.97,5.9,0,0
2015-05-26T17:30:00Z,60.64,6,0,0
2015-05-26T17:45:00Z,60.6,7.8,0,0
2015-05-26T18:00:00Z,60.41,6,0,0
2015-05-26T18:15:00Z,60.15,9.9,0,0
2015-05-26T18:30:00Z,60.05,6.6,0,0
2015-05-26T18:45:00Z,60.15,6.2,0,0
2015-05-26T19:00:00Z,59.97,8.1,0,0
2015-05-26T19:15:00Z,59.95,7.8,0,0
2015-05-26T19:30:00Z,59.94,8.7,0,0
2015-05-26T19:45:00Z,59.7,8.4,0,0
2015-05-26T20:00:00Z,59.81,7.8,0,0
2015-05-26T20:15:00Z,59.56,7.7,0,0
2015-05-26T20:30:00Z,59.67,8.9,0,0
2015-05-26T20:45:00Z,59.81,8.9,0,0
2015-05-26T21:00:00Z,59.73,8.1,0,0
2015-05-26T21:15:00Z,59.66,7.6,0,0
2015-05-26T21:30:00Z,59.71,9.9,0,0
2015-05-26T21:45:00Z,59.4,10.6,0,0
2015-05-26T22:00:00Z,59.74,8.4,0,0
2015-05-26T22:15:00Z,59.7,8.6,0,0
2015-05-26T22:30:00Z,59.56,8.6,0,0
2015-05-26T22:45:00Z,59.72,9.5,0,0
2015-05-26T23:00:00Z,59.91,15.4,0,0
2015-05-26T23:15:00Z,59.57,10.8,0,0
2015-05-26T23:30:00Z,59.77,10.8,0,0
2015-05-26T23:45:00Z,59.77,9.7,0,0
2015-05-27T00:00:00Z,59.83,7.9,0,0
2015-05-27T00:15:00Z,59.89,24.3,0,0
2015-05-27T00:30:00Z,59.98,17.7,0,0
2015-05-27T00:45:00Z,60.03,9.9,0,0
2015-05-27T01:00:00Z,59.97,269.8,0,0
2015-05-27T01:15:00Z,60.2,30.9,0,0
2015-05-27T01:30:00Z,60.18,8,0,0
2015-05-27T01:45:00Z,60.16,7.2,0,0
2015-05-27T02:00:00Z,60.24,8.5,0,0
2015-05-27T02:15:00Z,60.4,9.2,0,0
2015-05-27T02:30:00Z,60.38,8.2,0,0
2015-05-27T02:45:00Z,60.52,7.7,0,0
2015-05-27T03:00:00Z,60.56,7.8,0,0
2015-05-27T03:15:00Z,60.35,10,0,0
2015-05-27T03:30:00Z,60.6,7.9,0,0
2015-05-27T03:45:00Z,60.64,7.7,0,0
2015-05-27T04:00:00Z,60.58,7.4,0,0
2015-05-27T04:15:00Z,60.63,7.9,0,0
2015-05-27T04:30:00Z,60.79,7.2,0,0
2015-05-27T04:45:00Z,60.64,14.3,0,0
2015-05-27T05:00:00Z,60.61,7.4,0,0
2015-05-27T05:15:00Z,60.75,8.4,0,0
2015-05-27T05:30:00Z,60.81,8.1,0,0
2015-05-27T05:45:00Z,60.92,8.7,0,0
2015-05-27T06:00:00Z,60.93,9.2,0,0
2015-05-27T06:15:00Z,61.1,7.9,0,0
2015-05-27T06:30:00Z,61.03,8.6,0,0
2015-05-27T06:45:00Z,61.2,8.3,0,0
2015-05-27T07:00:00Z,61.09,8.8,0,0
2015-05-27T07:15:00Z,61.14,8.2,0,0
2015-05-27T07:30:00Z,61.49,8.8,0,0
2015-05-27T07:45:00Z,61.58,8.6,0,0
2015-05-27T08:00:00Z,61.38,8.5,0,0
2015-05-27T08:15:00Z,61.61,8.9,0,0
2015-05-27T08:30:00Z,61.53,9.7,0,0
2015-05-27T08:45:00Z,61.74,10.1,0,0
2015-05-27T09:00:00Z,61.78,10.2,0,0
2015-05-27T09:15:00Z,61.95,9.9,0,0
2015-05-27T09:30:00Z,61.94,9.8,0,0
2015-05-27T09:45:00Z,62.01,9.4,0,0
2015-05-27T10:00:00Z,62.3,8.9,0,0
2015-05-27T10:15:00Z,62.12,9.1,0,0
2015-05-27T10:30:00Z,62.31,8.4,0,0
2015-05-27T10:45:00Z,62.12,9.5,0,0
2015-05-27T11:00:00Z,62.32,10.7,0,0
2015-05-27T11:15:00Z,62.11,10.9,0,0
2015-05-27T11:30:00Z,62.42,11.1,0,0
2015-05-27T11:45:00Z,62.39,7.7,0,0
2015-05-27T12:00:00Z,62.02,11.9,0,0
2015-05-27T12:15:00Z,62.22,13.3,0,0
2015-05-27T12:30:00Z,62.25,12.6,0,0
2015-05-27T12:45:00Z,61.95,11,0,0
2015-05-27T13:00:00Z,61.8,10.8,0,0
2015-05-27T13:15:00Z,61.65,11.9,0,0
2015-05-27T13:30:00Z,61.41,11,0,0
2015-05-27T13:45:00Z,61.11,11.1,0,0
2015-05-27T14:00:00Z,61.08,10.9,0,0
2015-05-27T14:15:00Z,60.87,11.2,0,0
2015-05-27T14:30:00Z,60.61,11.4,0,0
2015-05-27T14:45:00Z,60.51,12,0,0
2015-05-27T15:00:00Z,60.5,11,0,0
2015-05-27T15:15:00Z,60.08,12,0,0
2015-05-27T15:30:00Z,60.17,11.4,0,0
2015-05-27T15:45:00Z,59.94,15.4,0,0
2015-05-27T16:00:00Z,60.23,11.8,0,0
2015-05-27T16:15:00Z,59.78,10.7,0,0
2015-05-27T16:30:00Z,59.78,11,0,0
2015-05-27T16:45:00Z,59.74,11.2,0,0
2015-05-27T17:00:00Z,59.96,11.7,0,0
2015-05-27T17:15:00Z,59.79,11.2,0,0
2015-05-27T17:30:00Z,59.74,11,0,0
2015-05-27T17:45:00Z,59.56,11.2,0,0
2015-05-27T18:00:00Z,59.44,12,0,0
2015-05-27T18:15:00Z,59.35,12.6,0,0
2015-05-27T18:30:00Z,59.41,11,0,0
2015-05-27T18:45:00Z,59.22,11.4,0,0
2015-05-27T19:00:00Z,59.32,11.8,0,0
2015-05-27T19:15:00Z,59.1,11.4,0,0
2015-05-27T19:30:00Z,59.13,11.2,0,0
2015-05-27T19:45:00Z,59.09,12.1,0,0
2015-05-27T20:00:00Z,59.13,12.5,0,0
2015-05-27T20:15:00Z,58.88,12.1,0,0
2015-05-27T20:30:00Z,58.66,11.8,0,0
2015-05-27T20:45:00Z,58.72,12.1,0,0
2015-05-27T21:00:00Z,58.45,11.9,0,0
2015-05-27T21:15:00Z,58.37,11.7,0,0
2015-05-27T21:30:00Z,58.54,11.6,0,0
2015-05-27T21:45:00Z,58.33,10.6,0,0
2015-05-27T22:00:00Z,58.55,11,0,0
2015-05-27T22:15:00Z,58.59,10.8,0,0
2015-05-27T22:30:00Z,58.7,14.5,0,0
2015-05-27T22:45:00Z,58.55,10,0,0
2015-05-27T23:00:00Z,58.7,10.2,0,0
2015-05-27T23:15:00Z,58.62,15.4,0,0
2015-05-27T23:30:00Z,58.68,10.6,0,0
2015-05-27T23:45:00Z,58.84,11,0,0
2015-05-28T00:00:00Z,58.69,10,0,0
2015-05-28T00:15:00Z,71.71,29.9,0,0
2015-05-28T00:30:00Z,70.28,82.5,0,0
2015-05-28T00:45:00Z,69.46,35.5,0,0
2015-05-28T01:00:00Z,65.48,19.8,0,0
2015-05-28T01:15:00Z,63.52,14,0,0
2015-05-28T01:30:00Z,63.35,14.3,0,0
2015-05-28T01:45:00Z,62.45,17.9,0,0
2015-05-28T02:00:00Z,60.88,11.7,0,0
2015-05-28T02:15:00Z,60.47,12.5,0,0
2015-05-28T02:30:00Z,60.1,14.2,0,0
2015-05-28T02:45:00Z,60.1,12.1,0,0
2015-05-28T03:00:00Z,59.87,12.2,0,0
2015-05-28T03:15:00Z,59.81,11.8,0,0
2015-05-28T03:30:00Z,59.69,12.8,0,0
2015-05-28T03:45:00Z,59.51,16.6,0,0
2015-05-28T04:00:00Z,59.5,17.7,0,0
2015-05-28T04:15:00Z,59.56,15.4,0,0
2015-05-28T04:30:00Z,59.71,15.8,0,0
2015-05-28T04:45:00Z,60,15.3,0,0
2015-05-28T05:00:00Z,60.27,14.2,0,0
2015-05-28T05:15:00Z,60.07,9,0,0
2015-05-28T05:30:00Z,60.26,8.3,0,0
2015-05-28T05:45:00Z,60.31,9,0,0
2015-05-28T06:00:00Z,60.54,11,0,0
2015-05-28T06:15:00Z,60.59,11,0,0
2015-05-28T06:30:00Z,60.51,8.9,0,0
2015-05-28T06:45:00Z,60.66,9.9,0,0
2015-05-28T07:00:00Z,60.82,9.7,0,0
2015-05-28T07:15:00Z,61.07,11,0,0
2015-05-28T07:30:00Z,61.4,14.2,0,0
2015-05-28T07:45:00Z,61.69,8.8,0,0
2015-05-28T08:00:00Z,61.77,6.1,0,0
2015-05-28T08:15:00Z,62.22,7.6,0,0
2015-05-28T08:30:00Z,62.22,7.8,0,0
2015-05-28T08:45:00Z,62.56,7.5,0,0
2015-05-28T09:00:00Z,62.69,5.7,0,0
2015-05-28T09:15:00Z,63.11,9,0,0
2015-05-28T09:30:00Z,63.03,7.5,0,0
2015-05-28T09:45:00Z,63.23,6.7,0,0
2015-05-28T10:00:00Z,63.35,5.6,0,0
2015-05-28T10:15:00Z,63.62,4.8,0,0
2015-05-28T10:30:00Z,63.69,6.4,0,0
2015-05-28T10:45:00Z,63.81,7.3,0,0
2015-05-28T11:00:00Z,63.89,6.2,0,0
2015-05-28T11:15:00Z,64.02,7.1,0,0
2015-05-28T11:30:00Z,64.46,5.9,0,0
2015-05-28T11:45:00Z,64.48,5.6,0,0
2015-05-28T12:00:00Z,64.61,8.8,0,0
2015-05-28T12:15:00Z,64.93,6.6,0,0
2015-05-28T12:30:00Z,64.9,8.5,0,0
2015-05-28T12:45:00Z,64.81,6.4,0,0
2015-05-28T13:00:00Z,64.81,5.5,0,0
2015-05-28T13:15:00Z,64.52,6.4,0,0
2015-05-28T13:30:00Z,64.78,6.9,0,0
2015-05-28T13:45:00Z,64.69,6.7,0,0
2015-05-28T14:00:00Z,64.25,5.9,0,0
2015-05-28T14:15:00Z,64.29,8.9,0,0
2015-05-28T14:30:00Z,64.23,11,0,0
2015-05-28T14:45:00Z,63.98,6.4,0,0
2015-05-28T15:00:00Z,63.88,6.4,0,0
2015-05-28T15:15:00Z,63.6,7.7,0,0
2015-05-28T15:30:00Z,63.61,11,0,0
2015-05-28T15:45:00Z,63.28,6.4,0,0
2015-05-28T16:00:00Z,63.14,5.6,0,0
2015-05-28T16:15:00Z,63.43,8.6,0,0
2015-05-28T16:30:00Z,62.87,7,0,0
2015-05-28T16:45:00Z,63.03,6.6,0,0
2015-05-28T17:00:00Z,62.97,5.5,0,0
2015-05-28T17:15:00Z,62.9,6.6,0,0
2015-05-28T17:30:00Z,62.43,6.4,0,0
2015-05-28T17:45:00Z,62.22,8.8,0,0
2015-05-28T18:00:00Z,62.34,6.6,0,0
2015-05-28T18:15:00Z,62.18,8.8,0,0
2015-05-28T18:30:00Z,62.2,5,0,0
2015-05-28T18:45:00Z,61.93,5.2,0,0
2015-05-28T19:00:00Z,62.11,5.2,0,0
2015-05-28T19:15:00Z,61.86,4.9,0,0
2015-05-28T19:30:00Z,61.91,4.5,0,0
2015-05-28T19:45:00Z,61.93,4.7,0,0
2015-05-28T20:00:00Z,61.91,5.5,0,0
2015-05-28T20:15:00Z,62.18,6.2,0,0
2015-05-28T20:30:00Z,62.11,3.5,0,0
2015-05-28T20:45:00Z,62.1,3.7,0,0
2015-05-28T21:00:00Z,62.05,5.5,0,0
2015-05-28T21:15:00Z,62.36,4.1,0,0
2015-05-28T21:30:00Z,62.19,3.2,0,0
2015-05-28T21:45:00Z,62.33,3.6,0,0
2015-05-28T22:00:00Z,62.38,3.3,0,0
2015-05-28T22:15:00Z,62.28,3.6,0,0
2015-05-28T22:30:00Z,62.17,4,0,0
2015-05-28T22:45:00Z,62.14,3.8,0,0
2015-05-28T23:00:00Z,62.25,3.8,0,0
2015-05-28T23:15:00Z,62.38,3.3,0,0
2015-05-28T23:30:00Z,62.46,3.8,0,0
2015-05-28T23:45:00Z,62.63,3.6,0,0
2015-05-29T00:00:00Z,62.2,3.1,0,0
2015-05-29T00:15:00Z,62.73,4.1,0,0
2015-05-29T00:30:00Z,62.66,3.4,0,0
2015-05-29T00:45:00Z,62.8,6.6,0,0
2015-05-29T01:00:00Z,62.73,3.3,0,0
2015-05-29T01:15:00Z,62.49,5.3,0,0
2015-05-29T01:30:00Z,62.91,3.5,0,0
2015-05-29T01:45:00Z,63.25,3.3,0,0
2015-05-29T02:00:00Z,63.15,3.4,0,0
2015-05-29T02:15:00Z,62.98,3.5,0,0
2015-05-29T02:30:00Z,63.24,3.3,0,0
2015-05-29T02:45:00Z,63.18,3.6,0,0
2015-05-29T03:00:00Z,63.29,3.5,0,0
2015-05-29T03:15:00Z,63.28,3.4,0,0
2015-05-29T03:30:00Z,63.46,3.9,0,0
2015-05-29T03:45:00Z,63.71,5.5,0,0
2015-05-29T04:00:00Z,63.74,3.4,0,0
2015-05-29T04:15:00Z,63.71,3.7,0,0
2015-05-29T04:30:00Z,63.63,3.5,0,0
2015-05-29T04:45:00Z,63.88,3.5,0,0
2015-05-29T05:00:00Z,63.99,6.6,0,0
2015-05-29T05:15:00Z,63.93,3.2,0,0
2015-05-29T05:30:00Z,64.38,3.5,0,0
2015-05-29T05:45:00Z,64.25,4.1,0,0
2015-05-29T06:00:00Z,64.52,3.2,0,0
2015-05-29T06:15:00Z,64.7,3.4,0,0
2015-05-29T06:30:00Z,64.77,3.3,0,0
2015-05-29T06:45:00Z,64.99,4,0,0
2015-05-29T07:00:00Z,64.69,3.3,0,0
2015-05-29T07:15:00Z,65.2,3.3,0,0
2015-05-29T07:30:00Z,65.15,3.1,0,0
2015-05-29T07:45:00Z,65.28,6.5,0,0
2015-05-29T08:00:00Z,65.39,3.9,0,0
2015-05-29T08:15:00Z,65.46,8.7,0,0
2015-05-29T08:30:00Z,65.77,5.6,0,0
2015-05-29T08:45:00Z,65.68,4.7,0,0
2015-05-29T09:00:00Z,65.9,4.4,0,0
2015-05-29T09:15:00Z,65.82,4,0,0
2015-05-29T09:30:00Z,65.97,3.1,0,0
2015-05-29T09:45:00Z,66.1,3.2,0,0
2015-05-29T10:00:00Z,66.1,2.6,0,0
2015-05-29T10:15:00Z,66.35,5.7,0,0
2015-05-29T10:30:00Z,66.32,3,0,0
2015-05-29T10:45:00Z,66.44,3.3,0,0
2015-05-29T11:00:00Z,66.47,5.5,0,0
2015-05-29T11:15:00Z,66.07,3.4,0,0
2015-05-29T11:30:00Z,66.25,3.5,0,0
2015-05-29T11:45:00Z,66.39,3.2,0,0
2015-05-29T12:00:00Z,65.72,3.5,0,0
2015-05-29T12:15:00Z,65.69,3.7,0,0
2015-05-29T12:30:00Z,65.64,3.1,0,0
2015-05-29T12:45:00Z,65.36,3.3,0,0
2015-05-29T13:00:00Z,65.4,2.2,0,0
2015-05-29T13:15:00Z,65.09,3.3,0,0
2015-05-29T13:30:00Z,64.95,3.2,0,0
2015-05-29T13:45:00Z,64.98,7.7,0,0
2015-05-29T14:00:00Z,64.62,4.1,0,0
2015-05-29T14:15:00Z,64.75,3.1,0,0
2015-05-29T14:30:00Z,64.62,2.9,0,0
2015-05-29T14:45:00Z,64.38,2.2,0,0
2015-05-29T15:00:00Z,63.64,2.9,0,0
2015-05-29T15:15:00Z,64.13,2.9,0,0
2015-05-29T15:30:00Z,64.16,3.3,0,0
2015-05-29T15:45:00Z,64.3,3.1,0,0
2015-05-29T16:00:00Z,63.79,3.2,0,0
2015-05-29T16:15:00Z,63.61,3.2,0,0
2015-05-29T16:30:00Z,63.91,2.9,0,0
2015-05-29T16:45:00Z,63.72,3.3,0,0
2015-05-29T17:00:00Z,63.75,3,0,0
2015-05-29T17:15:00Z,63.41,2.3,0,0
2015-05-29T17:30:00Z,63.7,3.3,0,0
2015-05-29T17:45:00Z,63.48,2.2,0,0
2015-05-29T18:00:00Z,63.34,2.8,0,0
2015-05-29T18:15:00Z,63.42,2.5,0,0
2015-05-29T18:30:00Z,63.32,3.1,0,0
2015-05-29T18:45:00Z,63.27,3,0,0
2015-05-29T19:00:00Z,63.12,2.8,0,0
2015-05-29T19:15:00Z,63.2,3.4,0,0
2015-05-29T19:30:00Z,63.12,2.2,0,0
2015-05-29T19:45:00Z,63.3,4.3,0,0
2015-05-29T20:00:00Z,63.05,3.2,0,0
2015-05-29T20:15:00Z,62.94,2.5,0,0
2015-05-29T20:30:00Z,63.1,3.3,0,0
2015-05-29T20:45:00Z,63.02,2.7,0,0
2015-05-29T21:00:00Z,63.14,2.7,0,0
2015-05-29T21:15:00Z,63.2,2.9,0,0
2015-05-29T21:30:00Z,63.23,2.7,0,0
2015-05-29T21:45:00Z,62.88,2.2,0,0
2015-05-29T22:00:00Z,63.15,2.7,0,0
2015-05-29T22:15:00Z,63.16,2.8,0,0
2015-05-29T22:30:00Z,63.17,2.9,0,0
2015-05-29T22:45:00Z,63.31,2.9,0,0
2015-05-29T23:00:00Z,63.43,3.1,0,0
2015-05-29T23:15:00Z,63.63,2.8,0,0
2015-05-29T23:30:00Z,63.71,2.8,0,0
2015-05-29T23:45:00Z,63.61,5.5,0,0
2015-05-30T00:00:00Z,64.07,2.6,0,0
2015-05-30T00:15:00Z,63.82,3.4,0,0
2015-05-30T00:30:00Z,64.22,2.9,0,0
2015-05-30T00:45:00Z,64.31,3.4,0,0
2015-05-30T01:00:00Z,64.39,3.3,0,0
2015-05-30T01:15:00Z,64.57,3.3,0,0
2015-05-30T01:30:00Z,64.6,6.6,0,0
2015-05-30T01:45:00Z,64.75,2.9,0,0
2015-05-30T02:00:00Z,65.05,2.2,0,0
2015-05-30T02:15:00Z,64.93,2.8,0,0
2015-05-30T02:30:00Z,65.1,2.9,0,0
2015-05-30T02:45:00Z,65.21,2.9,0,0
2015-05-30T03:00:00Z,65.48,2.5,0,0
2015-05-30T03:15:00Z,65.62,3,0,0
2015-05-30T03:30:00Z,65.57,3,0,0
2015-05-30T03:45:00Z,65.62,2.8,0,0
2015-05-30T04:00:00Z,65.72,3.1,0,0
2015-05-30T04:15:00Z,65.68,2.9,0,0
2015-05-30T04:30:00Z,65.89,5.3,0,0
2015-05-30T04:45:00Z,66.02,2.4,0,0
2015-05-30T05:00:00Z,66.04,3.1,0,0
2015-05-30T05:15:00Z,65.94,3.1,0,0
2015-05-30T05:30:00Z,66.06,3,0,0
2015-05-30T05:45:00Z,66.15,2.6,0,0
2015-05-30T06:00:00Z,66.31,3,0,0
2015-05-30T06:15:00Z,66.31,2.5,0,0
2015-05-30T06:30:00Z,66.16,2.3,0,0
2015-05-30T06:45:00Z,66.26,2.9,0,0
2015-05-30T07:00:00Z,66.37,3,0,0
2015-05-30T07:15:00Z,66.37,2.6,0,0
2015-05-30T07:30:00Z,66.36,3.3,0,0
2015-05-30T07:45:00Z,66.38,2.6,0,0
2015-05-30T08:00:00Z,66.36,3.3,0,0
2015-05-30T08:15:00Z,66.44,2.8,0,0
2015-05-30T08:30:00Z,66.53,3.1,0,0
2015-05-30T08:45:00Z,66.32,4.4,0,0
2015-05-30T09:00:00Z,66.43,5.4,0,0
2015-05-30T09:15:00Z,66.32,2.8,0,0
2015-05-30T09:30:00Z,66.48,2.8,0,0
2015-05-30T09:45:00Z,66.36,2.9,0,0
2015-05-30T10:00:00Z,66.46,3.3,0,0
2015-05-30T10:15:00Z,66.43,3.1,0,0
2015-05-30T10:30:00Z,66.46,3.2,0,0
2015-05-30T10:45:00Z,66.49,3.4,0,0
2015-05-30T11:00:00Z,66.32,3.3,0,0
2015-05-30T11:15:00Z,66.42,3.6,0,0
2015-05-30T11:30:00Z,66.14,3,0,0
2015-05-30T11:45:00Z,66.21,3.3,0,0
2015-05-30T12:00:00Z,66.02,3.2,0,0
2015-05-30T12:15:00Z,65.99,3.3,0,0
2015-05-30T12:30:00Z,65.76,3.5,0,0
2015-05-30T12:45:00Z,65.73,3.5,0,0
2015-05-30T13:00:00Z,65.61,3.2,0,0
2015-05-30T13:15:00Z,65.86,3.4,0,0
2015-05-30T13:30:00Z,65.55,3.4,0,0
2015-05-30T13:45:00Z,65.37,3.2,0,0
2015-05-30T14:00:00Z,65.05,3.3,0,0
2015-05-30T14:15:00Z,64.62,3.8,0,0
2015-05-30T14:30:00Z,64.64,4,0,0
2015-05-30T14:45:00Z,64.19,4.5,0,0
2015-05-30T15:00:00Z,64.3,6.3,0,0
2015-05-30T15:15:00Z,64.18,3.9,0,0
2015-05-30T15:30:00Z,63.97,3.6,0,0
2015-05-30T15:45:00Z,63.72,3.4,0,0
2015-05-30T16:00:00Z,63.5,5.5,0,0
2015-05-30T16:15:00Z,63.18,5.2,0,0
2015-05-30T16:30:00Z,63.35,4.5,0,0
2015-05-30T16:45:00Z,63.18,5.4,0,0
2015-05-30T17:00:00Z,63.35,6,0,0
2015-05-30T17:15:00Z,63.3,3.3,0,0
2015-05-30T17:30:00Z,63.52,3.4,0,0
2015-05-30T17:45:00Z,63.1,4.2,0,0
2015-05-30T18:00:00Z,63.12,5.4,0,0
2015-05-30T18:15:00Z,62.93,6.5,0,0
2015-05-30T18:30:00Z,62.79,7.6,0,0
2015-05-30T18:45:00Z,62.82,7.9,0,0
2015-05-30T19:00:00Z,62.79,7.6,0,0
2015-05-30T19:15:00Z,62.89,12.1,0,0
2015-05-30T19:30:00Z,62.88,7.5,0,0
2015-05-30T19:45:00Z,62.91,7.8,0,0
2015-05-30T20:00:00Z,62.76,11,0,0
2015-05-30T20:15:00Z,62.57,12.1,0,0
2015-05-30T20:30:00Z,62.52,4.4,0,0
2015-05-30T20:45:00Z,62.47,6.6,0,0
2015-05-30T21:00:00Z,62.51,11,0,0
2015-05-30T21:15:00Z,62.48,15.4,0,0
2015-05-30T21:30:00Z,62.35,8.8,0,0
2015-05-30T21:45:00Z,62.21,5.6,0,0
2015-05-30T22:00:00Z,62.31,8.8,0,0
2015-05-30T22:15:00Z,62.27,8.8,0,0
2015-05-30T22:30:00Z,62.33,4.4,0,0
2015-05-30T22:45:00Z,62.39,8.9,0,0
2015-05-30T23:00:00Z,62.35,7.6,0,0
2015-05-30T23:15:00Z,62.34,6.7,0,0
2015-05-30T23:30:00Z,62.16,7.1,0,0
2015-05-30T23:45:00Z,62.54,7.7,0,0
2015-05-31T00:00:00Z,62.47,4.5,0,0
2015-05-31T00:15:00Z,62.34,4.4,0,0
2015-05-31T00:30:00Z,62.38,6.5,0,0
2015-05-31T00:45:00Z,62.34,3,0,0
2015-05-31T01:00:00Z,62.31,3.6,0,0
2015-05-31T01:15:00Z,62.37,3.5,0,0
2015-05-31T01:30:00Z,62.37,3.3,0,0
2015-05-31T01:45:00Z,62.52,3.1,0,0
2015-05-31T02:00:00Z,62.42,2.6,0,0
2015-05-31T02:15:00Z,62.53,2.6,0,0
2015-05-31T02:30:00Z,62.78,2.4,0,0
2015-05-31T02:45:00Z,62.76,2.6,0,0
2015-05-31T03:00:00Z,62.8,3.8,0,0
2015-05-31T03:15:00Z,62.98,2.3,0,0
2015-05-31T03:30:00Z,62.93,3.1,0,0
2015-05-31T03:45:00Z,63.07,3.3,0,0
2015-05-31T04:00:00Z,63.04,2.9,0,0
2015-05-31T04:15:00Z,63.11,2.4,0,0
2015-05-31T04:30:00Z,63.31,3,0,0
2015-05-31T04:45:00Z,63.37,2.8,0,0
2015-05-31T05:00:00Z,63.35,3,0,0
2015-05-31T05:15:00Z,63.3,2.3,0,0
2015-05-31T05:30:00Z,63.51,3,0,0
2015-05-31T05:45:00Z,63.89,3,0,0
2015-05-31T06:00:00Z,63.61,2.8,0,0
2015-05-31T06:15:00Z,63.81,3,0,0
2015-05-31T06:30:00Z,63.86,2.9,0,0
2015-05-31T06:45:00Z,63.94,2.4,0,0
2015-05-31T07:00:00Z,64.1,2.2,0,0
2015-05-31T07:15:00Z,64.18,2.3,0,0
2015-05-31T07:30:00Z,64.28,7.7,0,0
2015-05-31T07:45:00Z,64.39,3,0,0
2015-05-31T08:00:00Z,64.42,2.8,0,0
2015-05-31T08:15:00Z,64.6,2.4,0,0
2015-05-31T08:30:00Z,64.58,4.3,0,0
2015-05-31T08:45:00Z,64.72,4.4,0,0
2015-05-31T09:00:00Z,64.86,2.5,0,0
2015-05-31T09:15:00Z,65.07,2.1,0,0
2015-05-31T09:30:00Z,65.08,2.5,0,0
2015-05-31T09:45:00Z,65.09,2.4,0,0
2015-05-31T10:00:00Z,65.31,4.4,0,0
2015-05-31T10:15:00Z,65.28,2.6,0,0
2015-05-31T10:30:00Z,65.47,6.6,0,0
2015-05-31T10:45:00Z,65.6,2.3,0,0
2015-05-31T11:00:00Z,65.48,2.2,0,0
2015-05-31T11:15:00Z,65.6,2.3,0,0
2015-05-31T11:30:00Z,65.5,2.4,0,0
2015-05-31T11:45:00Z,65.6,2.7,0,0
2015-05-31T12:00:00Z,65.78,2.6,0,0
2015-05-31T12:15:00Z,65.8,2.3,0,0
2015-05-31T12:30:00Z,65.66,2,0,0
2015-05-31T12:45:00Z,65.88,2.3,0,0
2015-05-31T13:00:00Z,65.85,2.6,0,0
2015-05-31T13:15:00Z,65.92,2.5,0,0
2015-05-31T13:30:00Z,66.1,3.2,0,0
2015-05-31T13:45:00Z,66.06,3,0,0
2015-05-31T14:00:00Z,65.86,2.4,0,0
2015-05-31T14:15:00Z,66.05,2.7,0,0
2015-05-31T14:30:00Z,65.95,2.7,0,0
2015-05-31T14:45:00Z,65.95,5.4,0,0
2015-05-31T15:00:00Z,65.87,14.4,0,0
2015-05-31T15:15:00Z,65.56,2.6,0,0
2015-05-31T15:30:00Z,65.27,2.2,0,0
2015-05-31T15:45:00Z,65.03,2.7,0,0
2015-05-31T16:00:00Z,65.4,3,0,0
2015-05-31T16:15:00Z,65.5,2.4,0,0
2015-05-31T16:30:00Z,65.58,2.3,0,0
2015-05-31T16:45:00Z,65.37,2.5,0,0
2015-05-31T17:00:00Z,65.26,2.8,0,0
2015-05-31T17:15:00Z,65.09,4.3,0,0
2015-05-31T17:30:00Z,65.28,2.7,0,0
